"id";"timestamp";"amount";"customer_id";"product_id"
"56222";"2014-02-11 21:45:38";"2,00";"843";"29"
"56223";"2014-02-11 21:47:13";"1,00";"808";"37"
"56224";"2014-02-11 21:47:15";"1,00";"808";"37"
"56235";"2014-02-11 22:17:20";"1,00";"643";"37"
"56236";"2014-02-11 22:17:21";"1,00";"832";"37"
"56237";"2014-02-11 22:18:58";"1,00";"808";"37"
"56238";"2014-02-11 22:18:58";"1,00";"808";"37"
"56240";"2014-02-11 22:22:18";"1,00";"868";"37"
"56241";"2014-02-11 22:22:19";"1,00";"642";"37"
"56242";"2014-02-11 22:22:19";"1,00";"819";"37"
"56243";"2014-02-11 22:22:21";"1,00";"766";"37"
"56244";"2014-02-11 22:22:21";"1,00";"803";"37"
"56263";"2014-02-11 22:46:37";"1,00";"766";"37"
"56264";"2014-02-11 22:46:49";"1,00";"716";"37"
"56265";"2014-02-11 22:47:42";"1,00";"764";"37"
"56266";"2014-02-11 22:47:43";"1,00";"642";"37"
"56268";"2014-02-11 22:49:57";"0,50";"643";"24"
"56274";"2014-02-11 22:57:19";"1,00";"834";"37"
"56284";"2014-02-11 23:11:58";"1,00";"868";"37"
"56285";"2014-02-11 23:11:59";"1,00";"475";"37"
"56286";"2014-02-11 23:12:00";"1,00";"793";"37"
"56287";"2014-02-11 23:12:00";"1,00";"643";"37"
"56293";"2014-02-11 23:24:09";"1,00";"658";"70"
"56300";"2014-02-11 23:46:20";"1,00";"658";"70"
"56320";"2014-02-12 22:21:29";"1,00";"716";"37"
"56321";"2014-02-12 22:21:36";"1,00";"766";"37"
"56325";"2014-02-12 22:23:43";"3,00";"390";"65"
"56343";"2014-02-12 22:37:45";"0,50";"228";"24"
"56347";"2014-02-12 22:40:08";"3,00";"365";"65"
"56353";"2014-02-12 22:57:52";"1,00";"670";"37"
"56354";"2014-02-12 22:57:52";"1,00";"670";"37"
"56355";"2014-02-12 22:57:52";"1,00";"670";"37"
"56357";"2014-02-12 22:58:01";"1,00";"644";"37"
"56356";"2014-02-12 22:58:01";"1,00";"644";"37"
"56358";"2014-02-12 22:58:02";"1,00";"644";"37"
"56359";"2014-02-12 22:58:37";"3,00";"390";"65"
"56360";"2014-02-12 22:58:54";"1,00";"615";"37"
"56361";"2014-02-12 22:59:02";"1,00";"643";"37"
"56367";"2014-02-12 23:08:31";"3,00";"365";"65"
"56372";"2014-02-12 23:11:40";"0,50";"716";"24"
"56373";"2014-02-12 23:12:13";"0,50";"390";"24"
"56378";"2014-02-12 23:17:46";"1,00";"468";"37"
"56377";"2014-02-12 23:17:46";"1,00";"468";"37"
"56380";"2014-02-12 23:17:59";"1,00";"670";"37"
"56381";"2014-02-12 23:18:50";"1,50";"468";"7"
"56386";"2014-02-12 23:27:43";"0,50";"863";"24"
